rowlabel,sex,age,yrsarea,genhealt,cry2,relig3,tenure1,hominsur,persinc,inner,rural3,rubbcomm,vandcomm,livharm1a,tenharm,struct3,ethgrp2a,illONS,educat3,remploya,threviol2,walkdark,emdiqu15x,polatt7,confx
175146160,2,41,6,1,1,2,4,2,5,1,2,2,3,3,3,2,4,1,3,1,2,2,2,2,0.048573871
175149240,2,44,6,2,1,1,2,1,13,0,2,4,4,1,1,2,1,1,4,1,2,1,3,3,-1.332237506
175150240,2,39,1,2,7,2,4,2,4,0,2,4,4,1,3,2,5,1,4,3,2,2,3,1,1.247798787
175155080,2,23,6,1,1,2,4,1,8,0,2,4,4,2,3,1,1,1,4,1,2,3,2,1,1.004288504
175156080,1,70,7,2,1,2,4,2,5,0,2,3,3,1,2,4,1,1,1,3,2,2,5,2,0.266492235
175156160,1,66,7,2,1,2,1,1,4,0,2,3,3,1,1,4,1,1,4,3,2,2,5,2,0.266492235
175156240,1,25,4,1,1,1,4,2,5,0,2,2,3,2,2,2,1,1,1,1,2,2,1,3,0.021079632
175157160,1,65,2,3,1,2,4,2,2,0,2,4,4,3,2,4,1,3,3,3,2,3,1,1,0.972115955
175158240,2,46,7,2,1,2,2,1,6,0,2,3,3,3,1,1,1,1,4,1,2,2,1,1,1.665469564
175160080,2,59,5,2,1,2,4,1,7,0,2,3,4,1,2,1,1,1,4,1,2,1,3,3,-2.272043222
175160160,2,76,7,2,1,2,1,1,3,0,2,3,4,1,1,4,1,1,1,3,2,1,3,2,0.030407918
175160240,1,41,3,1,1,2,2,1,13,0,2,4,4,3,1,1,1,1,4,1,2,1,4,2,-1.104990854
175161080,1,47,7,2,1,1,2,1,6,1,2,3,3,3,1,1,1,1,4,1,2,2,1,3,-1.329295682
175161400,2,64,7,2,1,2,1,1,5,0,2,3,3,1,1,4,1,1,1,3,2,4,1,2,-0.208943009
175163080,2,80,7,4,1,2,1,1,6,0,2,4,4,1,1,4,1,3,1,3,2,1,4,3,0.307130255
175163160,2,57,7,2,1,1,2,1,9,0,2,4,4,1,1,1,1,1,2,1,2,1,5,2,-0.426861374
175166240,2,59,7,1,1,2,1,1,8,0,2,3,3,1,1,1,1,1,3,3,2,2,4,1,0.973333486
175167080,1,60,4,5,1,1,4,1,2,0,1,4,4,1,3,4,1,3,1,3,2,2,3,2,0.526950939
175167160,1,53,6,2,1,1,4,2,5,0,2,2,2,1,2,1,1,1,1,1,2,1,2,2,0.266492235
175169160,2,78,6,4,1,2,1,1,4,0,2,4,4,6,1,4,1,3,4,3,2,2,4,1,0.772363542
175169240,2,26,6,2,1,7,2,1,4,0,2,4,4,3,1,1,3,1,4,1,2,1,4,2,0.034567274
175170080,1,64,7,2,1,1,1,1,4,0,2,4,4,3,1,4,1,1,1,3,2,3,2,2,0.266492235
175170320,2,71,7,2,1,2,1,1,2,0,2,3,3,5,1,4,1,1,1,3,2,1,4,2,-0.133012589
175171080,1,55,7,2,1,1,2,1,12,0,2,4,4,1,1,1,1,1,4,1,2,2,2,2,0.266492235
175171320,1,50,6,1,1,2,2,1,8,0,2,4,4,3,1,1,1,1,3,1,2,2,3,2,-0.151178542
175172080,2,53,7,2,5,2,2,1,13,0,2,4,4,1,1,1,1,1,4,1,2,2,4,3,-0.610350154
175174240,2,38,6,2,7,1,4,1,4,0,2,2,3,4,3,1,1,1,4,1,2,3,1,4,-2.328768186
175174320,2,26,5,2,2,1,2,1,11,0,2,4,4,1,1,1,1,3,3,1,2,2,4,3,-0.929790857
175175160,1,67,7,4,1,2,1,1,9,0,1,4,4,1,1,4,1,1,3,1,2,1,5,2,0.101854196
175176080,1,30,4,1,1,2,4,1,6,0,2,2,3,1,3,2,1,1,4,1,2,2,1,1,1.665469564
175176160,2,52,7,2,1,2,2,1,5,0,2,2,3,3,1,1,1,1,2,1,2,3,1,2,-0.165185138
175176240,2,65,7,2,1,2,4,1,2,0,2,2,3,5,2,4,1,1,5,3,2,2,1,1,1.447551199
175177160,2,28,5,1,1,2,4,2,6,0,2,3,3,2,2,2,1,1,5,3,1,2,1,2,0.266492235
175178160,1,62,7,2,2,2,1,1,8,0,2,3,3,1,1,4,1,1,4,1,2,2,2,3,-1.547214046
175179240,1,37,5,1,1,2,3,1,7,0,2,3,4,4,1,1,1,1,4,1,2,2,3,1,0.12692716
175180080,2,35,3,1,1,2,2,2,13,0,2,3,4,1,1,1,1,1,4,1,2,2,5,1,0.990281907
175180160,2,37,1,3,5,1,4,1,6,0,2,4,4,5,2,3,1,3,4,1,2,2,4,3,-1.36856941
175180240,1,74,7,1,1,1,1,1,6,0,2,3,4,1,1,4,1,1,4,3,2,1,2,2,-0.862698103
175181080,1,71,7,3,7,2,1,1,7,0,2,4,4,1,1,4,1,3,1,3,2,2,5,2,0.266492235
175181160,1,59,7,2,1,2,1,1,6,0,2,3,4,3,1,1,1,1,2,1,2,2,3,2,-0.165185138
175181240,2,80,7,1,3,2,1,1,7,0,2,4,4,1,1,4,1,1,5,3,2,2,5,2,0.726703351
175184240,1,52,6,2,1,1,1,1,14,0,1,4,4,1,1,1,1,1,4,1,2,1,5,1,0.094234062
175185240,1,69,7,2,1,1,1,1,12,0,2,3,3,1,1,4,1,3,4,3,2,1,5,2,-0.151178542
175187080,1,76,7,5,1,1,1,2,4,0,1,4,4,6,1,4,1,3,1,3,2,2,5,2,0.370956398
175187240,1,39,5,1,4,2,2,1,14,0,2,4,4,1,1,2,1,1,4,1,2,1,5,2,0.266492235
175187320,1,66,7,3,1,2,1,1,4,0,2,4,4,3,1,4,1,3,1,3,2,1,5,3,-0.393649321
175188080,2,39,5,1,7,3,2,1,14,0,2,4,4,1,1,2,3,1,4,1,2,2,5,2,0.744869304
175188160,2,62,7,2,6,2,4,1,8,0,2,4,4,1,2,4,1,1,3,1,2,2,3,5,-2.645094651
175188240,1,19,6,2,1,2,2,1,4,0,2,4,4,3,1,1,1,1,2,1,2,1,5,1,1.665469564
175189080,2,66,7,4,1,2,1,1,2,0,2,3,3,3,1,4,1,3,1,3,2,3,3,2,0.526950939
175189160,2,53,4,1,1,1,4,1,6,0,2,2,3,1,3,4,1,1,2,3,2,4,1,5,-2.486665047
175189240,1,34,2,2,7,1,4,2,4,0,2,2,3,2,2,2,1,1,3,3,2,3,1,1,0.787587671
175189320,1,73,7,4,1,2,1,1,7,0,2,3,3,6,1,4,1,3,3,1,2,2,1,2,0.466244647
175190160,2,77,7,2,1,2,1,1,3,0,2,4,4,1,1,4,1,2,1,3,2,2,4,1,1.465717151
175191160,1,35,2,1,1,1,2,1,11,0,1,4,4,1,1,2,1,1,4,1,2,1,3,2,0.266492235
175192240,2,38,6,1,1,1,1,1,13,0,2,4,4,1,1,2,1,1,4,1,2,1,5,2,-0.426861374
175193080,2,33,6,1,1,1,4,2,4,0,2,3,3,1,3,2,1,1,3,3,2,2,4,2,0.266492235
175193320,1,67,7,3,1,2,1,1,13,1,2,3,3,1,1,4,1,2,1,3,2,3,2,1,0.511904838
175194160,1,49,6,1,1,2,2,1,6,0,1,3,3,1,1,1,1,1,3,1,2,1,4,2,0.034567274
175194240,2,27,4,1,1,1,2,1,12,0,1,4,4,2,1,2,1,1,3,1,2,2,3,2,0.052733226
175197080,1,47,6,1,1,1,2,1,6,0,2,3,4,1,1,1,1,1,2,1,2,2,3,1,0.955167534
175197320,2,65,4,3,1,2,4,1,3,0,2,4,4,6,3,4,1,3,4,3,2,4,1,4,-2.068309482
175198160,1,35,7,2,1,2,4,1,2,0,1,4,4,1,3,2,1,1,4,1,2,2,4,2,0.266492235
175199160,2,67,7,1,1,1,1,2,3,0,1,4,4,1,1,4,1,1,1,3,2,2,3,1,0.772363542
175199240,1,65,7,4,1,1,1,1,8,0,1,4,4,1,1,4,1,1,3,3,2,2,2,3,-1.071778801
175199320,1,66,7,4,1,2,1,2,3,0,1,4,4,1,1,4,1,3,2,1,2,1,3,1,0.772363542
175200080,2,62,5,1,6,2,1,1,3,0,1,4,4,5,1,4,1,1,1,3,2,1,3,3,-1.132485093
175200160,2,65,7,1,1,2,1,1,6,0,1,4,4,1,1,4,1,1,1,1,2,2,3,3,-0.410597742
175201080,1,47,5,1,1,1,2,1,11,0,2,4,4,4,1,1,1,1,4,1,2,1,5,2,-0.208943009
175201240,1,31,7,1,1,2,2,1,3,0,2,4,4,3,1,1,1,1,3,1,2,2,3,5,-3.669981046
175202160,1,24,6,1,1,1,2,1,4,0,2,4,4,3,1,1,1,1,4,1,2,1,3,1,1.433544602
175202240,2,23,5,2,1,2,4,2,1,0,1,3,4,3,2,1,1,1,4,1,2,2,3,2,-0.658786335
175204160,2,35,5,1,1,1,4,2,3,0,2,3,4,3,3,3,1,1,2,1,1,3,1,1,1.447551199
175204240,2,72,7,2,1,2,1,1,5,0,2,4,4,1,1,4,1,1,2,3,1,3,3,3,-0.654108025
175205080,2,39,3,2,1,2,4,2,5,0,1,4,4,2,3,2,1,1,2,3,2,1,4,1,0.990281907
175205160,1,32,7,3,1,2,4,2,2,0,1,3,3,2,2,2,1,1,1,1,2,2,2,2,0.066739823
175205240,2,61,5,2,1,1,1,1,5,0,1,4,4,1,1,4,1,1,2,3,2,1,3,2,-0.626613786
175206080,2,31,1,1,1,1,4,2,3,0,2,4,4,3,2,3,1,1,2,3,2,2,1,1,1.447551199
175206240,1,45,6,3,1,1,2,1,13,0,2,4,4,1,1,2,1,3,3,1,2,2,3,2,0.127446115
175207320,2,30,5,1,1,2,2,1,7,0,2,3,3,1,1,2,1,2,3,1,2,3,2,2,0.034567274
175208160,2,45,7,1,1,2,2,1,10,0,1,4,4,1,1,2,1,1,4,3,2,2,4,2,0.266492235
175208320,1,78,7,2,1,2,1,1,3,0,1,4,3,5,1,4,1,1,1,3,2,3,1,1,0.511904838
175209240,2,45,6,2,1,1,2,1,11,0,1,4,4,1,1,2,1,1,3,1,2,1,2,2,0.266492235
175211080,2,55,4,2,1,2,1,1,9,0,2,4,4,6,1,1,1,1,3,3,2,2,5,2,-0.626613786
175211320,1,65,6,3,1,1,1,1,14,0,2,4,4,1,1,4,1,1,4,1,2,1,5,2,-0.208943009
175212080,2,43,4,4,1,1,2,1,9,0,2,4,4,1,1,2,1,3,4,1,1,2,3,1,-0.058818655
175212240,2,41,6,1,1,2,2,1,14,0,2,4,4,1,1,2,1,1,3,1,2,2,5,1,0.514846662
175214080,1,49,3,2,1,1,2,1,14,0,1,3,3,1,1,1,1,1,4,1,2,1,5,3,-2.019010484
175214160,1,27,7,2,1,2,1,1,4,0,1,3,3,3,1,1,1,3,2,1,2,1,5,3,-0.375483369
175214240,2,54,6,2,1,8,4,1,5,0,1,3,3,3,2,1,1,3,4,1,2,1,4,2,-0.823424374
175215080,2,23,7,1,1,1,1,1,14,0,2,3,4,3,1,4,1,1,4,1,2,2,5,2,-0.18335109
175216240,2,57,4,1,1,2,5,1,14,0,1,4,4,1,3,1,1,1,4,1,2,1,5,2,0.526950939
175217240,2,33,6,2,1,1,4,2,3,0,2,4,4,2,3,4,1,1,2,1,2,4,3,3,-1.833264669
175218240,1,67,5,1,1,2,2,1,8,0,2,3,4,2,1,4,1,1,1,3,2,1,5,5,-2.481301948
175219160,1,42,4,4,1,8,4,1,3,0,2,4,4,3,2,1,2,3,3,3,2,2,3,1,1.42195928
175219240,2,68,4,1,1,2,4,1,5,0,2,4,4,6,2,4,1,1,4,3,2,4,2,2,0.048573871
175220240,2,39,3,4,1,2,4,2,3,0,2,3,3,3,3,3,1,1,4,3,2,2,5,1,1.190034319
175221160,1,33,6,1,1,1,4,2,2,0,2,4,4,1,2,2,1,1,3,1,2,2,1,3,-0.893831148
175221240,1,56,7,2,1,1,4,1,6,1,2,3,3,5,2,1,1,1,5,1,2,2,1,3,-0.410597742
175222240,2,26,2,1,1,1,4,1,7,0,2,3,3,1,3,2,1,1,3,2,2,1,2,1,1.665469564
175223080,1,57,6,1,3,1,1,1,5,0,2,4,4,4,1,1,1,1,3,1,2,2,3,2,-0.408695422
175223160,1,40,4,1,1,2,4,1,10,0,2,4,4,1,3,2,1,1,4,1,2,2,2,2,0.034567274
175223240,2,43,6,1,1,2,2,1,11,0,2,3,3,1,1,2,1,1,4,1,2,2,4,1,1.447551199
175223320,1,68,5,2,1,2,2,1,11,0,2,4,4,1,1,4,1,1,4,1,2,2,3,2,0.048573871
175226080,1,32,4,1,1,1,2,1,11,0,2,4,4,3,1,1,1,1,4,1,2,3,3,4,-0.681602264
175227160,2,56,7,2,1,2,1,1,4,0,2,4,4,1,1,1,1,1,2,1,2,4,2,3,-0.654108025
175227240,2,60,1,3,1,2,4,1,4,0,2,3,4,1,3,4,1,1,1,1,2,2,2,2,0.266492235
175227320,2,46,7,3,1,2,4,1,4,0,1,4,4,3,3,1,1,3,2,1,2,3,2,2,-0.596862512
175228320,2,51,6,2,1,2,2,1,6,0,1,4,4,5,1,1,1,1,4,1,2,1,5,2,-0.655147529
175229080,1,50,7,2,1,2,1,1,7,0,2,4,4,1,1,2,1,1,2,1,2,2,2,3,-1.085785398
175229320,2,48,6,2,7,2,2,1,11,0,2,3,4,1,1,1,4,1,4,1,2,2,3,1,0.714599075
175231240,2,50,4,1,1,2,2,1,7,0,2,4,4,6,1,1,1,1,4,1,2,2,2,2,-0.165185138
175231320,1,48,5,1,3,2,2,1,14,0,2,4,4,1,1,2,1,1,2,1,2,1,3,2,0.526950939
175232080,2,33,2,1,7,2,4,2,2,0,2,1,3,3,3,3,1,1,4,1,2,3,2,1,1.465717151
175232160,1,19,2,3,1,1,1,1,2,0,2,2,3,3,1,1,1,1,3,1,2,2,1,1,1.42195928
175233160,1,34,5,2,7,6,2,1,3,0,2,3,3,1,1,1,3,1,1,1,2,1,2,2,0.066739823
175235160,1,26,7,1,1,1,2,1,5,0,2,4,4,3,1,1,1,1,4,1,2,1,1,2,-0.412854777
175236320,1,46,6,2,1,1,1,1,13,0,2,4,4,1,1,2,1,1,4,1,2,2,4,2,-0.208943009
175237160,2,37,6,2,1,1,2,1,7,0,2,4,4,1,1,2,1,1,2,1,2,3,5,2,-0.17677046
175237320,2,53,6,2,5,2,2,1,9,0,1,4,4,1,1,1,1,1,3,1,2,1,3,1,1.465717151
175238320,2,31,5,2,7,6,4,2,2,1,2,1,4,3,2,3,4,1,5,1,2,2,1,2,0.526950939
175239080,2,28,4,2,7,2,4,2,6,0,2,3,3,1,2,2,1,1,5,1,2,2,1,2,0.048573871
175240160,2,38,6,2,1,2,2,1,3,0,2,4,4,4,1,3,1,1,4,1,2,2,5,2,0.50135902
175240320,1,38,7,2,1,2,2,1,6,0,2,4,4,4,1,1,4,1,2,1,2,1,5,2,0.269434059
175243240,1,76,5,2,1,1,1,1,9,0,1,3,3,1,1,4,1,1,4,3,2,1,3,1,0.293986474
175246080,2,50,6,1,1,2,2,1,4,0,2,3,4,3,1,1,1,1,4,1,2,3,4,2,0.512944342
175247080,2,40,7,2,1,2,4,1,4,0,1,2,4,3,2,3,1,2,3,1,2,2,2,2,0.49477839
175247160,2,54,6,2,1,2,4,1,7,0,1,4,4,2,3,2,1,1,4,1,2,2,3,2,-0.383103503
175248160,1,29,7,2,1,1,2,1,7,0,2,3,4,2,1,2,1,1,3,1,2,2,5,2,0.266492235
175249080,2,54,6,1,1,2,1,1,9,0,2,4,4,5,1,1,1,1,4,1,2,1,1,3,-1.09737072
175249240,2,30,5,4,1,1,2,1,6,0,2,2,4,3,1,1,2,2,4,1,2,3,1,2,-0.208943009
175250080,1,76,7,3,6,2,1,1,11,0,2,4,4,1,1,4,1,3,1,3,2,1,3,2,0.069681647
175250160,1,36,6,1,1,1,4,2,11,0,2,3,3,2,3,1,1,1,4,1,2,1,4,1,1.23379219
175251160,1,39,7,1,1,1,2,1,7,0,2,2,2,1,1,2,1,1,5,1,2,2,2,2,0.283440656
175251320,1,16,5,2,1,2,2,1,7,0,2,4,4,3,1,1,1,1,2,3,2,3,5,5,-2.973685613
175252080,1,56,7,2,1,2,1,1,2,0,2,3,3,3,1,1,1,1,1,3,2,2,2,2,0.510002518
175254160,2,62,7,3,1,2,1,1,4,0,2,3,4,1,1,4,1,2,1,1,2,3,2,1,0.511904838
175255160,2,33,4,3,1,1,2,1,7,0,2,3,3,3,1,1,1,1,4,1,2,4,3,2,-0.426861374
175256080,2,44,1,3,7,2,4,2,4,0,2,4,4,1,2,1,2,1,4,1,2,1,4,2,-0.626613786
175256160,2,45,7,2,7,1,1,2,7,0,2,4,4,2,1,1,1,1,4,1,2,3,5,4,-2.056027177
175257160,1,71,5,1,1,1,1,1,11,0,2,4,4,1,1,4,1,1,3,3,2,1,4,4,-0.827229014
175258080,1,70,7,1,1,2,1,1,10,0,2,4,4,1,1,4,1,1,4,3,2,1,5,2,-0.165185138
175261240,1,53,6,2,1,2,5,2,12,0,2,4,4,5,3,1,1,1,4,1,2,1,5,2,-0.168126962
175262160,2,80,7,2,2,2,5,1,13,0,1,4,4,5,3,4,1,1,1,3,2,1,4,1,0.943582212
175262240,1,39,4,1,1,2,4,1,14,0,1,4,4,1,3,2,1,1,4,1,2,1,5,2,0.744869304
175263080,1,70,7,2,6,2,1,1,8,0,1,4,4,1,1,4,1,1,4,3,2,2,3,2,-0.133012589
175263240,2,39,5,1,1,1,2,1,10,0,1,4,4,2,1,2,1,1,4,1,2,2,4,4,-0.224332972
175277160,1,25,6,1,1,2,2,1,8,0,2,3,3,3,1,1,4,1,4,1,2,1,2,2,-0.194936413
175278240,2,33,6,2,1,2,4,2,3,0,2,4,4,3,2,1,4,1,2,1,2,2,3,1,0.958109358
175279080,2,43,5,2,7,1,2,1,12,0,2,3,3,1,1,2,1,1,4,1,2,1,5,2,0.266492235
175279240,1,40,3,2,1,2,4,1,14,0,2,4,4,1,3,2,1,1,4,1,2,1,4,2,0.034567274
175280160,2,57,7,2,1,2,2,1,3,0,2,4,4,4,1,1,1,1,2,1,2,3,4,1,0.772363542
175281080,2,18,4,2,7,2,3,2,2,0,2,3,3,3,1,2,1,1,2,2,2,2,2,2,0.526950939
175281160,1,46,6,1,1,1,2,1,14,0,2,4,4,1,1,1,1,1,1,1,2,2,4,2,0.266492235
175283240,2,35,3,1,7,2,2,1,7,0,2,3,4,1,1,2,1,1,4,1,2,2,2,2,-0.658786335
175286080,2,79,7,2,6,2,1,1,8,1,2,3,3,6,1,4,1,1,1,3,2,3,2,1,1.447551199
175292080,2,42,6,2,1,1,4,1,3,0,2,3,3,3,3,2,1,1,1,1,2,2,2,2,0.266492235
175292160,1,42,4,1,1,1,2,1,4,0,2,2,3,1,1,2,1,1,1,1,2,2,3,2,1.202138596
175292240,1,51,7,1,1,1,1,1,5,0,2,3,3,3,1,1,1,1,1,1,2,2,4,1,1.665469564
175292320,1,38,5,2,6,2,1,1,4,0,2,2,2,1,1,2,1,1,1,1,2,2,4,2,0.266492235
175293240,2,68,7,2,1,2,1,2,8,0,2,3,4,1,1,4,1,1,4,3,2,2,4,4,-1.530950414
175294240,1,80,7,2,1,1,4,2,4,1,2,2,2,2,2,4,1,1,1,3,2,2,1,2,0.266492235
175294320,2,37,5,2,1,1,4,2,4,1,2,2,2,5,3,1,1,1,1,1,2,2,2,2,0.266492235
175295240,2,35,7,2,1,1,4,2,2,0,2,1,2,3,2,1,3,1,4,1,2,2,1,4,-2.559996165
175296080,1,32,7,2,1,2,4,2,6,1,2,3,4,3,2,1,1,1,4,1,2,3,1,2,0.034567274
175297160,2,60,7,2,1,2,1,1,7,0,2,2,4,1,1,4,1,2,4,1,2,2,2,2,0.266492235
175297240,1,44,4,3,1,2,4,2,3,0,2,3,4,5,3,1,1,3,3,1,2,1,2,2,-0.165185138
175298160,1,64,7,2,1,2,1,1,6,0,2,4,4,1,1,4,1,3,3,2,2,2,3,3,-0.872026389
175300160,1,35,6,1,1,2,2,2,8,0,1,4,4,1,1,2,1,1,4,1,2,1,4,2,-0.88707249
175300240,1,45,7,1,1,1,1,1,8,0,2,4,4,1,1,2,1,1,2,1,2,1,4,1,-0.381201183
175302240,1,80,5,2,1,2,1,1,5,0,2,4,4,2,1,4,1,1,3,3,2,2,2,2,-0.148236718
175303080,1,63,6,3,1,1,4,1,5,0,2,4,4,5,2,4,1,1,3,1,2,2,1,2,-0.626613786
175303240,1,70,7,2,1,2,1,1,4,0,2,4,4,1,1,4,1,1,2,3,2,1,4,2,-0.165185138
175304160,1,69,7,3,1,2,1,1,5,0,2,4,4,1,1,4,1,1,1,3,2,1,3,2,0.483193068
175304240,1,51,6,1,1,2,2,1,10,0,2,4,4,1,1,1,1,1,4,1,2,2,5,2,0.712696755
175305240,2,63,7,4,1,2,1,1,1,0,2,4,4,5,1,4,1,3,3,3,2,4,5,4,-2.766329207
175305320,1,72,7,2,1,1,1,1,6,0,2,4,4,1,1,4,1,1,4,3,2,2,4,3,-1.132485093
175306080,1,44,3,1,1,1,1,1,10,0,2,3,4,3,1,1,1,1,4,1,2,1,1,2,-0.426861374
175306240,2,60,7,1,1,2,1,1,4,0,2,3,3,3,1,4,1,1,2,1,2,2,3,2,-0.133012589
175311240,2,64,7,1,1,8,1,1,4,0,2,4,4,1,1,4,1,3,4,3,2,3,3,1,0.990281907
175311320,2,38,6,2,1,2,2,1,5,0,1,4,4,4,1,3,1,1,2,3,2,2,3,1,1.665469564
175312240,2,69,7,2,1,2,1,1,2,0,2,4,4,6,1,4,1,1,1,3,2,1,5,1,1.465717151
175312320,1,42,3,1,1,2,4,2,6,0,2,2,3,4,3,1,1,1,2,1,2,1,2,2,0.788627175
175313080,1,56,7,1,2,2,2,1,14,0,2,3,3,1,1,1,1,1,2,1,2,2,4,3,-1.132485093
175313160,2,43,7,1,1,2,2,1,14,0,2,3,3,1,1,2,1,1,4,1,2,2,5,1,1.23379219
175314080,1,51,6,3,1,1,2,1,5,0,2,3,4,2,1,2,1,1,4,1,2,1,2,1,-0.010230101
175314160,1,30,1,1,1,1,1,1,4,0,2,3,3,3,1,1,1,1,4,1,2,2,1,3,-0.654108025
175314240,2,27,1,2,7,3,4,2,6,0,2,4,4,1,3,1,3,3,2,1,2,3,5,2,-0.408695422
175315160,2,61,5,2,1,2,1,1,2,0,2,3,4,5,1,4,1,2,4,1,2,1,5,3,-1.76513241
175315240,1,24,6,1,5,1,5,1,1,0,2,4,4,3,3,1,5,1,4,3,2,1,5,2,0.526950939
175316080,2,22,3,3,1,1,4,1,5,0,2,2,3,2,3,1,1,3,3,1,2,2,2,1,1.447551199
175316160,2,73,7,2,7,2,2,1,2,0,2,4,4,6,1,4,1,3,1,3,2,4,5,2,0.526950939
175316240,2,38,4,1,5,2,2,1,11,0,2,3,4,3,1,1,1,1,2,1,2,3,3,3,-1.132485093
175316320,1,54,7,3,5,2,2,1,11,0,2,4,4,5,1,1,1,1,2,1,1,2,3,2,0.066739823
175318080,1,36,3,1,1,2,2,1,14,0,1,4,4,1,1,2,1,1,4,1,2,1,5,1,0.514846662
175318160,2,30,5,1,1,2,4,2,6,0,1,4,4,3,3,3,1,1,2,1,2,2,5,1,0.961748164
175318320,1,66,7,3,7,2,1,1,3,0,1,4,4,1,1,4,4,3,3,1,2,2,5,2,0.266492235
175320080,1,80,6,3,1,1,1,1,3,0,2,4,4,4,1,4,1,2,3,3,2,2,4,2,0.113439518
175320240,1,44,5,1,7,2,2,1,14,0,2,4,4,1,1,2,4,1,4,1,2,2,4,3,-1.088727222
175321240,2,32,5,2,1,1,2,1,12,0,1,4,4,1,1,2,1,1,3,1,2,1,3,3,-1.132485093
175321320,2,68,5,2,7,2,4,2,5,0,1,3,4,5,2,4,1,3,2,1,2,2,4,2,0.048573871
175323160,1,48,7,2,1,1,3,1,7,0,2,3,3,3,1,1,1,1,4,1,2,1,4,2,0.526950939
175323320,2,34,2,2,7,2,4,1,6,0,2,3,3,2,2,2,4,1,4,1,2,2,4,3,-0.932732681
175324080,1,39,6,1,1,2,2,1,12,0,1,4,4,1,1,2,1,1,4,1,2,1,4,2,0.526950939
175324160,1,69,6,1,1,2,1,1,11,0,1,4,4,1,1,4,1,1,3,1,2,1,4,3,-1.132485093
175327080,1,71,6,2,1,2,2,1,8,0,2,4,4,1,1,4,1,1,3,1,2,2,3,2,0.266492235
175329160,1,67,1,2,3,2,1,1,7,1,2,4,4,5,1,4,1,2,3,3,2,1,5,2,-0.208943009
175331160,1,43,6,1,1,1,2,1,12,0,2,3,4,1,1,2,1,1,4,1,2,2,5,2,-0.626613786
175331240,1,42,6,1,1,2,2,1,7,0,2,3,4,1,1,2,1,1,2,1,2,2,4,2,-0.165185138
175332240,2,41,2,1,1,2,1,1,10,0,2,4,4,1,1,2,1,1,4,1,2,3,4,2,-0.669154126
175333160,1,57,7,4,1,2,2,1,7,0,2,3,3,1,1,1,1,3,2,1,2,2,2,2,0.526950939
175333240,1,18,6,3,1,1,4,1,2,0,2,3,3,3,3,1,1,1,3,1,2,1,1,2,0.266492235
175333320,2,72,4,2,1,2,1,1,4,0,2,4,4,5,1,4,1,1,4,1,2,2,2,1,0.511904838
175334160,2,45,4,3,1,2,4,1,4,0,2,4,4,6,3,2,1,3,4,1,1,2,3,1,1.015873826
175335080,2,54,4,3,1,2,1,1,9,0,1,3,3,1,1,2,1,1,4,1,2,3,4,2,0.744869304
175335320,1,50,7,1,1,1,4,1,3,0,2,2,3,2,2,1,1,1,2,1,2,1,2,1,1.665469564
175336240,1,48,7,1,1,2,2,1,12,0,2,4,4,2,1,2,1,1,3,1,2,2,5,1,0.755415122
175337160,1,38,7,1,1,1,2,1,14,0,2,4,4,1,1,2,1,1,4,1,2,1,5,2,0.266492235
175338080,1,46,7,2,1,1,2,1,10,0,2,4,4,3,1,1,1,1,3,1,1,1,2,2,0.266492235
175338160,1,37,3,2,1,1,4,1,9,0,2,3,4,5,3,1,1,1,2,1,2,1,1,3,-0.428763694
175339080,1,29,7,1,1,1,2,1,8,0,2,3,4,3,1,1,1,1,3,1,2,1,2,3,0.081785924
175339160,1,67,7,2,1,2,1,1,7,0,2,4,4,1,1,4,1,1,3,3,2,1,3,3,-0.410597742
175339240,1,76,7,3,1,2,1,1,3,0,2,4,4,1,1,4,1,3,1,3,2,1,2,1,0.7438298
175339320,2,47,5,4,1,2,4,1,4,0,2,3,4,2,2,1,1,3,2,3,2,1,1,1,1.665469564
175341080,1,71,7,1,1,2,1,1,8,0,2,4,4,1,1,4,1,2,3,3,2,2,5,2,0.095273566
175341160,1,64,3,2,7,2,1,1,7,0,2,4,4,6,1,4,1,1,3,1,2,2,4,2,-0.596862512
175341240,2,47,6,2,1,1,1,1,8,0,2,4,4,1,1,1,1,3,4,1,2,2,5,2,-0.151178542
175341320,1,64,6,2,1,1,1,1,12,0,2,4,4,2,1,4,1,1,3,3,2,1,5,1,1.204040916
175342160,2,80,6,2,1,2,1,1,3,0,2,3,4,5,1,4,1,1,4,3,2,2,2,2,0.526950939
175342240,1,54,7,3,1,1,2,2,5,0,2,1,3,3,1,1,1,2,3,1,2,3,1,2,0.266492235
175344080,2,55,7,2,1,2,2,1,6,0,1,2,2,1,1,1,1,1,1,1,2,1,1,2,0.4844106
175344160,1,24,7,4,1,2,5,1,2,0,1,4,4,3,3,1,1,3,1,3,2,1,1,2,0.248326283
175344320,1,80,7,2,1,2,4,1,6,0,2,3,3,1,2,4,1,1,1,3,2,1,1,1,1.665469564
175345080,2,62,7,2,1,2,1,1,4,0,2,4,4,1,1,4,1,1,5,3,2,1,5,2,0.526950939
175345160,2,54,6,2,1,2,1,1,5,0,2,4,4,4,1,1,1,1,4,1,2,1,3,1,1.447551199
175345320,2,74,7,4,1,2,1,1,3,0,2,3,3,1,1,4,1,3,1,3,2,1,2,2,0.4844106
175347160,2,66,7,2,1,2,1,1,5,0,2,4,4,5,1,4,1,1,2,3,2,2,4,2,-0.165185138
